id_A,id_B
4451,3432
1797,5055
17574,12363
3891,153
7943,13109
10770,4529
3352,5430
17265,4923
7405,11366
10412,8827
4482,1368
13725,9074
1525,5357
17153,2231
4741,12256
6948,3919
18197,4585
10859,348
12793,11371
8832,6157
13949,10315
14579,543
3469,10581
14488,12810
9225,9515
1314,4693
14584,1525
5576,177
12749,7138
9125,11104
15399,7923
4699,8013
2898,13313
8637,13307
16728,3177
13128,5093
4563,10417
15528,6712
4976,5561
3875,11439
9326,13396
2604,991
9414,6165
800,8135
689,7349
5453,7435
89,6643
16969,7413
12570,4675
18459,7255
9505,12348
9816,2696
3686,5938
219,10051
8758,8487
16323,13029
12262,10955
12707,9848
7169,13325
832,8776
3905,1348
3602,7155
16218,12464
3546,3814
2645,2089
15679,2249
13394,8372
4226,1233
18570,2419
16333,6141
6332,530
13936,5912
8067,5826
13827,12131
12362,702
376,13013
7125,10282
10738,11703
15642,13084
6025,3547
13809,9073
6576,2834
4891,9547
14069,3374
8542,8844
4255,5098
5306,10772
12889,6387
1822,5169
3333,12693
13570,3519
7375,9760
17701,11539
14983,1269
10186,7666
11904,3571
7428,8558
1418,6265
8797,112
7988,9108
8992,9391
15135,8260
3879,3129
7765,5891
16247,7454
8396,13031
12936,8225
15278,3988
17234,11954
15231,9480
7322,4
14500,8999
13939,1047
4272,2545
211,1245
15369,7590
8350,3293
430,4473
1325,3859
5933,8154
3783,9931
12238,4613
9087,13416
10674,2508
18272,8150
16383,4381
15176,5567
17872,1391
13880,8679
14461,3002
4912,2628
10611,13596
17197,12990
5493,2086
8237,5198
8265,10340
4341,6129
10351,3675
17056,7975
2519,5428
17142,7479
8873,7341
10535,11514
18149,12332
7668,10659
4051,12138
1686,12220
5218,6154
17653,3133
3141,3883
9584,10083
9054,9025
8998,1624
4042,581
3887,11055
3916,8314
10233,7532
17886,271
13275,4926
15521,3610
13408,1515
57,4342
10679,1565
7401,2255
6851,12803
14784,1918
8861,6628
17218,3019
10486,13187
13581,5844
13166,1037
4918,5922
14855,8411
14651,10538
9100,4281
4229,6619
5879,11198
9185,11144
17238,6452
13516,10007
3203,1070
8623,13670
13547,1554
10264,12143
9811,1543
16212,5164
9899,4747
3955,3079
14250,5383
6076,12407
1302,8297
9131,13224
18419,10511
2330,8109
8574,12673
15138,1968
15991,641
2229,852
11079,3713
18033,12910
13940,3087
16420,4013
9470,12132
16569,10891
957,10266
